percent_hrmax,rpe,age,max_hr,hr,percent_ftp,weight,female,watts,activity
0.608,0.0,27.0,189.1,115.0,,,,,
0.74,3.94,21.0,193.3,143.0,,,,,
0.825,5.38,20.0,194.0,160.0,,,,,
0.9390000000000001,7.87,31.0,186.3,175.0,,,,,
0.74,3.94,27.0,189.1,140.0,,,,,
0.76,4.2,34.0,184.2,140.0,,,,,
0.65,2.76,27.0,189.1,123.0,,,,,
0.841,5.71,32.0,185.6,156.0,,,,,
0.503,0.0,30.0,187.0,94.0,,,,,
0.8340000000000001,5.56,35.0,183.5,153.0,,,,,
0.7659999999999999,4.28,36.0,182.8,140.0,,,,,
0.851,5.92,27.0,189.1,161.0,,,,,
0.636,2.58,23.0,191.9,122.0,,,,,
0.612,0.0,24.0,191.2,117.0,,,,,
0.594,0.0,23.0,191.9,114.0,,,,,
0.995,10.0,20.0,194.0,193.0,,,,,
0.8320000000000001,5.52,38.0,181.4,151.0,,,,,
0.691,3.3,20.0,194.0,134.0,,,,,
0.638,2.6,35.0,183.5,117.0,,,,,
0.703,3.45,33.0,184.9,130.0,,,,,
0.505,0.0,31.0,186.3,94.0,,,,,
0.555,0.0,37.0,182.1,101.0,,,,,
0.902,7.04,39.0,180.7,163.0,,,,,
0.934,7.76,31.0,186.3,174.0,,,,,
0.804,4.94,20.0,194.0,156.0,,,,,
0.794,4.73,20.0,194.0,154.0,,,,,
0.682,3.18,25.0,190.5,130.0,,,,,
0.589,0.0,28.0,188.4,111.0,,,,,
0.945,8.0,37.0,182.1,172.0,,,,,
0.546,0.0,25.0,190.5,104.0,,,,,
0.5710000000000001,0.0,27.0,189.1,108.0,,,,,
0.588,0.0,30.0,187.0,110.0,,,,,
0.8220000000000001,5.31,33.0,184.9,152.0,,,,,
0.8320000000000001,5.52,24.0,191.2,159.0,,,,,
0.9590000000000001,10.0,32.0,185.6,178.0,,,,,
0.622,0.0,26.0,189.8,118.0,,,,,
0.9359999999999999,7.8,27.0,189.1,177.0,,,,,
0.708,3.52,33.0,184.9,131.0,,,,,
0.846,5.81,32.0,185.6,157.0,,,,,
0.685,3.22,24.0,191.2,131.0,,,,,
0.8440000000000001,5.77,23.0,191.9,162.0,,,,,
0.772,4.36,27.0,189.1,146.0,,,,,
0.7170000000000001,3.64,36.0,182.8,131.0,,,,,
0.732,3.83,20.0,194.0,142.0,,,,,
0.581,0.0,24.0,191.2,111.0,,,,,
0.642,2.66,28.0,188.4,121.0,,,,,
0.774,4.38,22.0,192.6,149.0,,,,,
0.6459999999999999,2.71,23.0,191.9,124.0,,,,,
0.8640000000000001,6.2,36.0,182.8,158.0,,,,,
0.684,3.21,36.0,182.8,125.0,,,,,
0.595,0.0,21.0,193.3,115.0,,,,,
0.6859999999999999,3.23,39.0,180.7,124.0,,,,,
0.675,3.09,39.0,180.7,122.0,,,,,
0.87,6.33,23.0,191.9,167.0,,,,,
0.737,3.9,24.0,191.2,141.0,,,,,
0.628,0.0,31.0,186.3,117.0,,,,,
0.539,0.0,27.0,189.1,102.0,,,,,
0.858,6.07,39.0,180.7,155.0,,,,,
0.5589999999999999,0.0,39.0,180.7,101.0,,,,,
0.843,5.75,26.0,189.8,160.0,,,,,
0.9890000000000001,10.0,27.0,189.1,187.0,,,,,
0.711,3.56,34.0,184.2,131.0,,,,,
0.688,3.26,21.0,193.3,133.0,,,,,
0.885,6.67,39.0,180.7,160.0,,,,,
0.9570000000000001,10.0,24.0,191.2,183.0,,,,,
0.557,0.0,28.0,188.4,105.0,,,,,
0.8540000000000001,5.98,26.0,189.8,162.0,,,,,
0.603,0.0,32.0,185.6,112.0,,,,,
0.763,4.24,37.0,182.1,139.0,,,,,
0.6759999999999999,3.1,31.0,186.3,126.0,,,,,
0.888,6.73,27.0,189.1,168.0,,,,,
0.7,3.42,38.0,181.4,127.0,,,,,
0.792,4.69,23.0,191.9,152.0,,,,,
0.8959999999999999,6.91,26.0,189.8,170.0,,,,,
0.608,0.0,20.0,194.0,118.0,,,,,
0.513,0.0,30.0,187.0,96.0,,,,,
0.767,4.29,27.0,189.1,145.0,,,,,
0.52,0.0,28.0,188.4,98.0,,,,,
0.514,0.0,33.0,184.9,95.0,,,,,
0.8320000000000001,5.52,24.0,191.2,159.0,,,,,
0.636,2.58,39.0,180.7,115.0,,,,,
0.551,0.0,25.0,190.5,105.0,,,,,
0.727,3.77,22.0,192.6,140.0,,,,,
0.84,5.69,37.0,182.1,153.0,,,,,
0.8590000000000001,6.09,31.0,186.3,160.0,,,,,
0.858,6.07,39.0,180.7,155.0,,,,,
0.804,4.94,20.0,194.0,156.0,,,,,
0.5529999999999999,0.0,31.0,186.3,103.0,,,,,
0.7859999999999999,4.56,39.0,180.7,142.0,,,,,
0.607,0.0,29.0,187.7,114.0,,,,,
0.7859999999999999,4.56,30.0,187.0,147.0,,,,,
0.825,5.38,34.0,184.2,152.0,,,,,
0.7140000000000001,3.6,39.0,180.7,129.0,,,,,
0.698,3.39,23.0,191.9,134.0,,,,,
0.659,2.88,22.0,192.6,127.0,,,,,
0.966,10.0,34.0,184.2,178.0,,,,,
0.9840000000000001,10.0,33.0,184.9,182.0,,,,,
0.552,0.0,20.0,194.0,107.0,,,,,
0.982,10.0,31.0,186.3,183.0,,,,,
0.624,0.0,27.0,189.1,118.0,,,,,
0.807,5.0,35.0,183.5,148.0,,,,,
0.882,6.6,38.0,181.4,160.0,,,,,
0.894,6.87,35.0,183.5,164.0,,,,,
0.7879999999999999,4.6,36.0,182.8,144.0,,,,,
0.9570000000000001,10.0,36.0,182.8,175.0,,,,,
0.61,0.0,21.0,193.3,118.0,,,,,
0.877,6.49,35.0,183.5,161.0,,,,,
0.759,4.19,26.0,189.8,144.0,,,,,
0.9279999999999999,7.62,34.0,184.2,171.0,,,,,
0.9279999999999999,7.62,37.0,182.1,169.0,,,,,
0.5770000000000001,0.0,20.0,194.0,112.0,,,,,
0.745,4.0,23.0,191.9,143.0,,,,,
0.895,6.89,37.0,182.1,163.0,,,,,
0.591,0.0,36.0,182.8,108.0,,,,,
0.865,6.22,23.0,191.9,166.0,,,,,
0.7240000000000001,3.73,25.0,190.5,138.0,,,,,
0.7659999999999999,4.28,21.0,193.3,148.0,,,,,
0.976,10.0,25.0,190.5,186.0,,,,,
0.6559999999999999,2.84,38.0,181.4,119.0,,,,,
0.9129999999999999,7.29,39.0,180.7,165.0,,,,,
0.8440000000000001,5.77,33.0,184.9,156.0,,,,,
0.8240000000000001,5.35,32.0,185.6,153.0,,,,,
0.5720000000000001,0.0,20.0,194.0,111.0,,,,,
0.552,0.0,33.0,184.9,102.0,,,,,
0.9159999999999999,7.36,29.0,187.7,172.0,,,,,
0.527,0.0,34.0,184.2,97.0,,,,,
0.517,0.0,21.0,193.3,100.0,,,,,
0.768,4.3,22.0,192.6,148.0,,,,,
0.904,7.09,27.0,189.1,171.0,,,,,
0.779,4.45,33.0,184.9,144.0,,,,,
0.838,5.65,21.0,193.3,162.0,,,,,
0.634,2.55,29.0,187.7,119.0,,,,,
0.581,0.0,39.0,180.7,105.0,,,,,
0.5870000000000001,0.0,32.0,185.6,109.0,,,,,
0.7090000000000001,3.53,21.0,193.3,137.0,,,,,
0.53,0.0,25.0,190.5,101.0,,,,,
0.9109999999999999,7.24,26.0,189.8,173.0,,,,,
0.9309999999999999,7.69,27.0,189.1,176.0,,,,,
0.537,0.0,34.0,184.2,99.0,,,,,
0.727,3.77,20.0,194.0,141.0,,,,,
0.597,0.0,22.0,192.6,115.0,,,,,
0.86,6.11,28.0,188.4,162.0,,,,,
0.569,0.0,36.0,182.8,104.0,,,,,
0.605,0.0,35.0,183.5,111.0,,,,,
0.511,0.0,23.0,191.9,98.0,,,,,
0.586,0.0,34.0,184.2,108.0,,,,,
0.8690000000000001,6.31,26.0,189.8,165.0,,,,,
0.919,7.42,22.0,192.6,177.0,,,,,
0.7240000000000001,3.73,27.0,189.1,137.0,,,,,
0.821,5.29,24.0,191.2,157.0,,,,,
0.659,2.88,26.0,189.8,125.0,,,,,
0.7929999999999999,4.71,36.0,182.8,145.0,,,,,
0.747,4.03,20.0,194.0,145.0,,,,,
0.7090000000000001,3.53,25.0,190.5,135.0,,,,,
0.858,6.07,24.0,191.2,164.0,,,,,
0.695,3.35,26.0,189.8,132.0,,,,,
0.685,3.22,22.0,192.6,132.0,,,,,
0.8170000000000001,5.21,35.0,183.5,150.0,,,,,
0.675,3.09,37.0,182.1,123.0,,,,,
0.675,3.09,37.0,182.1,123.0,,,,,
0.9079999999999999,7.18,28.0,188.4,171.0,,,,,
0.68,3.15,22.0,192.6,131.0,,,,,
0.9940000000000001,10.0,24.0,191.2,190.0,,,,,
0.795,4.75,33.0,184.9,147.0,,,,,
0.816,5.19,31.0,186.3,152.0,,,,,
0.652,2.79,32.0,185.6,121.0,,,,,
0.6,0.0,33.0,184.9,111.0,,,,,
0.5489999999999999,0.0,24.0,191.2,105.0,,,,,
0.8059999999999999,4.98,26.0,189.8,153.0,,,,,
0.753,4.11,22.0,192.6,145.0,,,,,
0.5820000000000001,0.0,32.0,185.6,108.0,,,,,
0.7659999999999999,4.28,21.0,193.3,148.0,,,,,
0.7140000000000001,3.6,29.0,187.7,134.0,,,,,
0.9209999999999999,7.47,21.0,193.3,178.0,,,,,
0.49700000000000005,0.0,21.0,193.3,96.0,,,,,
0.569,0.0,36.0,182.8,104.0,,,,,
0.867,6.27,32.0,185.6,161.0,,,,,
0.708,3.52,39.0,180.7,128.0,,,,,
0.556,0.0,25.0,190.5,106.0,,,,,
0.6890000000000001,3.27,34.0,184.2,127.0,,,,,
0.894,6.87,27.0,189.1,169.0,,,,,
0.983,10.0,34.0,184.2,181.0,,,,,
0.513,0.0,24.0,191.2,98.0,,,,,
0.672,3.05,23.0,191.9,129.0,,,,,
0.992,10.0,22.0,192.6,191.0,,,,,
0.755,4.13,36.0,182.8,138.0,,,,,
0.693,3.32,25.0,190.5,132.0,,,,,
0.605,0.0,35.0,183.5,111.0,,,,,
0.732,3.83,28.0,188.4,138.0,,,,,
0.703,3.45,33.0,184.9,130.0,,,,,
0.703,3.45,29.0,187.7,132.0,,,,,
0.785,4.54,37.0,182.1,143.0,,,,,
0.797,4.79,21.0,193.3,154.0,,,,,
0.722,3.7,24.0,191.2,138.0,,,,,
0.575,0.0,24.0,191.2,110.0,,,,,
0.598,0.0,32.0,185.6,111.0,,,,,
0.675,3.09,37.0,182.1,123.0,,,,,
0.633,2.54,24.0,191.2,121.0,,,,,
0.8370000000000001,5.63,36.0,182.8,153.0,,,,,
0.51,0.0,34.0,184.2,94.0,,,,,
0.7709999999999999,4.34,34.0,184.2,142.0,,,,,
0.738,3.91,26.0,189.8,140.0,,,,,
0.857,6.04,37.0,182.1,156.0,,,,,
0.777,4.42,36.0,182.8,142.0,,,,,
0.855,6.0,28.0,188.4,161.0,,,,,
0.9740000000000001,10.0,36.0,182.8,178.0,,,,,
0.665,2.96,20.0,194.0,129.0,,,,,
0.701,3.43,24.0,191.2,134.0,,,,,
0.856,6.02,25.0,190.5,163.0,,,,,
0.496,0.0,32.0,185.6,92.0,,,,,
0.588,0.0,37.0,182.1,107.0,,,,,
0.866,6.24,35.0,183.5,159.0,,,,,
0.9079999999999999,7.18,36.0,182.8,166.0,,,,,
0.67,3.02,20.0,194.0,130.0,,,,,
0.595,0.0,26.0,189.8,113.0,,,,,
0.59,0.0,38.0,181.4,107.0,,,,,
0.9059999999999999,7.13,37.0,182.1,165.0,,,,,
0.871,6.36,25.0,190.5,166.0,,,,,
0.505,0.0,20.0,194.0,98.0,,,,,
0.924,7.53,22.0,192.6,178.0,,,,,
0.785,4.54,35.0,183.5,144.0,,,,,
0.985,10.0,20.0,194.0,191.0,,,,,
0.865,6.22,23.0,191.9,166.0,,,,,
0.716,3.62,20.0,194.0,139.0,,,,,
0.752,4.09,37.0,182.1,137.0,,,,,
0.659,2.88,39.0,180.7,119.0,,,,,
0.518,0.0,27.0,189.1,98.0,,,,,
0.815,5.17,36.0,182.8,149.0,,,,,
0.8059999999999999,4.98,33.0,184.9,149.0,,,,,
0.654,2.81,24.0,191.2,125.0,,,,,
0.7879999999999999,4.6,29.0,187.7,148.0,,,,,
0.873,6.4,27.0,189.1,165.0,,,,,
0.794,4.73,20.0,194.0,154.0,,,,,
0.632,2.53,26.0,189.8,120.0,,,,,
0.875,6.44,26.0,189.8,166.0,,,,,
0.74,3.94,21.0,193.3,143.0,,,,,
0.6759999999999999,3.1,33.0,184.9,125.0,,,,,
0.95,10.0,37.0,182.1,173.0,,,,,
0.899,6.98,27.0,189.1,170.0,,,,,
0.619,0.0,34.0,184.2,114.0,,,,,
0.966,10.0,31.0,186.3,180.0,,,,,
0.695,3.35,32.0,185.6,129.0,,,,,
0.63,2.5,25.0,190.5,120.0,,,,,
0.524,0.0,22.0,192.6,101.0,,,,,
0.8440000000000001,5.77,33.0,184.9,156.0,,,,,
0.557,0.0,33.0,184.9,103.0,,,,,
0.98,10.0,29.0,187.7,184.0,,,,,
0.581,0.0,34.0,184.2,107.0,,,,,
0.685,3.22,26.0,189.8,130.0,,,,,
0.593,0.0,37.0,182.1,108.0,,,,,
0.504,0.0,25.0,190.5,96.0,,,,,
0.62,0.0,39.0,180.7,112.0,,,,,
0.9790000000000001,10.0,33.0,184.9,181.0,,,,,
0.943,7.96,32.0,185.6,175.0,,,,,
0.9309999999999999,7.69,24.0,191.2,178.0,,,,,
0.804,4.94,27.0,189.1,152.0,,,,,
0.9640000000000001,10.0,32.0,185.6,179.0,,,,,
0.693,3.32,25.0,190.5,132.0,,,,,
0.816,5.19,31.0,186.3,152.0,,,,,
0.534,0.0,35.0,183.5,98.0,,,,,
0.6609999999999999,2.91,27.0,189.1,125.0,,,,,
0.925,7.56,33.0,184.9,171.0,,,,,
0.59,0.0,38.0,181.4,107.0,,,,,
0.8370000000000001,5.63,31.0,186.3,156.0,,,,,
0.5329999999999999,0.0,32.0,185.6,99.0,,,,,
0.8959999999999999,6.91,34.0,184.2,165.0,,,,,
0.792,4.69,21.0,193.3,153.0,,,,,
0.986,10.0,32.0,185.6,183.0,,,,,
0.539,0.0,27.0,189.1,102.0,,,,,
0.973,10.0,24.0,191.2,186.0,,,,,
0.687,3.25,35.0,183.5,126.0,,,,,
0.693,3.32,21.0,193.3,134.0,,,,,
0.629,0.0,36.0,182.8,115.0,,,,,
0.5720000000000001,0.0,20.0,194.0,111.0,,,,,
0.95,10.0,37.0,182.1,173.0,,,,,
0.759,4.19,26.0,189.8,144.0,,,,,
0.696,3.36,22.0,192.6,134.0,,,,,
0.75,4.07,38.0,181.4,136.0,,,,,
0.9590000000000001,10.0,29.0,187.7,180.0,,,,,
0.8109999999999999,5.08,26.0,189.8,154.0,,,,,
0.81,5.06,29.0,187.7,152.0,,,,,
0.865,6.22,23.0,191.9,166.0,,,,,
0.905,7.11,21.0,193.3,175.0,,,,,
0.898,6.96,25.0,190.5,171.0,,,,,
0.972,10.0,34.0,184.2,179.0,,,,,
0.826,5.4,36.0,182.8,151.0,,,,,
0.67,3.02,20.0,194.0,130.0,,,,,
0.5589999999999999,0.0,21.0,193.3,108.0,,,,,
0.797,4.79,21.0,193.3,154.0,,,,,
0.596,0.0,24.0,191.2,114.0,,,,,
0.526,0.0,23.0,191.9,101.0,,,,,
0.82,5.27,29.0,187.7,154.0,,,,,
0.934,7.76,34.0,184.2,172.0,,,,,
0.529,0.0,35.0,183.5,97.0,,,,,
0.8420000000000001,5.73,24.0,191.2,161.0,,,,,
0.894,6.87,24.0,191.2,171.0,,,,,
0.898,6.96,25.0,190.5,171.0,,,,,
0.552,0.0,23.0,191.9,106.0,,,,,
0.527,0.0,37.0,182.1,96.0,,,,,
0.86,6.11,28.0,188.4,162.0,,,,,
0.82,5.27,22.0,192.6,158.0,,,,,
0.659,2.88,39.0,180.7,119.0,,,,,
0.764,4.25,26.0,189.8,145.0,,,,,
0.746,4.02,29.0,187.7,140.0,,,,,
0.9079999999999999,7.18,25.0,190.5,173.0,,,,,
0.5820000000000001,0.0,32.0,185.6,108.0,,,,,
0.8190000000000001,5.25,32.0,185.6,152.0,,,,,
0.8320000000000001,5.52,24.0,191.2,159.0,,,,,
0.623,0.0,22.0,192.6,120.0,,,,,
0.831,5.5,34.0,184.2,153.0,,,,,
0.831,5.5,34.0,184.2,153.0,,,,,
0.816,5.19,31.0,186.3,152.0,,,,,
0.703,3.45,29.0,187.7,132.0,,,,,
0.853,5.96,24.0,191.2,163.0,,,,,
0.843,5.75,38.0,181.4,153.0,,,,,
0.619,0.0,34.0,184.2,114.0,,,,,
0.932,7.71,29.0,187.7,175.0,,,,,
0.9009999999999999,7.02,34.0,184.2,166.0,,,,,
0.701,3.43,22.0,192.6,135.0,,,,,
0.599,0.0,35.0,183.5,110.0,,,,,
0.865,6.22,28.0,188.4,163.0,,,,,
0.5820000000000001,0.0,27.0,189.1,110.0,,,,,
0.8540000000000001,5.98,26.0,189.8,162.0,,,,,
0.7929999999999999,4.71,27.0,189.1,150.0,,,,,
0.604,0.0,23.0,191.9,116.0,,,,,
0.757,4.16,35.0,183.5,139.0,,,,,
0.7509999999999999,4.08,31.0,186.3,140.0,,,,,
0.59,0.0,26.0,189.8,112.0,,,,,
0.799,4.83,36.0,182.8,146.0,,,,,
0.579,0.0,38.0,181.4,105.0,,,,,
0.508,0.0,33.0,184.9,94.0,,,,,
0.639,2.62,31.0,186.3,119.0,,,,,
0.654,2.81,24.0,191.2,125.0,,,,,
0.52,0.0,28.0,188.4,98.0,,,,,
0.655,2.83,31.0,186.3,122.0,,,,,
0.498,0.0,39.0,180.7,90.0,,,,,
0.784,4.52,33.0,184.9,145.0,,,,,
0.614,0.0,25.0,190.5,117.0,,,,,
0.542,0.0,39.0,180.7,98.0,,,,,
0.544,0.0,24.0,191.2,104.0,,,,,
0.838,5.65,33.0,184.9,155.0,,,,,
0.82,5.27,29.0,187.7,154.0,,,,,
0.774,4.38,26.0,189.8,147.0,,,,,
,8.94,,,,1.342811881188119,101.0,False,339.06,running
,8.2,,,,1.1112415541719842,72.0,False,89.61051892842883,cycling
,6.79,,,,0.9591393655393022,100.0,False,430.6535751271467,cycling
,5.73,,,,0.8798709677419354,62.0,False,136.38,running
,10.0,,,,1.9472144445653639,63.0,False,306.6862750190448,cycling
,10.0,,,,2.5143859649122806,60.0,True,143.32,running
,9.25,,,,1.3953131313131315,99.0,False,345.34,running
,5.29,,,,0.847115789473684,95.0,False,201.19,running
,3.8,,,,0.7304697425396729,45.0,True,147.92012286428377,cycling
,10.0,,,,2.676608496345529,68.0,False,455.02344437873995,cycling
,6.93,,,,0.9697816428409584,80.0,False,259.90148028137685,cycling
,8.78,,,,1.2921946204953927,76.0,False,245.51697789412455,cycling
,0.0,,,,0.2900418492938864,119.0,False,174.300649333161,cycling
,10.0,,,,1.5835033146353903,74.0,True,248.42,running
,2.93,,,,0.642801615687176,52.0,True,150.41557807079917,cycling
,6.17,,,,0.9127272727272726,77.0,False,175.7,running
,10.0,,,,1.8769142867272905,49.0,True,194.97385610523096,cycling
,7.32,,,,0.9989279588336193,88.0,True,186.36,running
,4.39,,,,0.7791525422045842,56.0,True,123.91642031221707,cycling
,6.32,,,,0.9237449118046132,99.0,False,306.36,running
,0.0,,,,0.17653277892442498,64.0,True,23.951967444465986,cycling
,0.0,,,,0.2985317333355939,80.0,True,107.47142400081381,cycling
,0.0,,,,0.397684276478103,89.0,True,100.51867772260532,cycling
,8.71,,,,1.270059107652261,67.0,True,241.6668470040722,cycling
,0.0,,,,0.14583900494898094,89.0,True,27.516903453773725,cycling
,3.1,,,,0.6598011251120461,67.0,True,93.71815181091505,cycling
,6.32,,,,0.923767952689383,106.0,False,328.03,running
,10.0,,,,1.79269267668692,59.0,True,224.23,running
,7.26,,,,0.9948275862068967,58.0,False,144.25,running
,4.04,,,,0.7529095839309068,81.0,False,152.46419074600863,cycling
,10.0,,,,2.477121771340309,77.0,False,638.9735609172326,cycling
,8.48,,,,1.199872458916209,71.0,True,241.94228261586437,cycling
,10.0,,,,1.9474106784423926,47.0,True,194.04,running
,10.0,,,,1.7927010923535251,57.0,True,216.63,running
,9.67,,,,1.4536836403033586,52.0,True,214.68,running
,0.0,,,,0.2728741835479857,79.0,False,53.89265125072718,cycling
,8.94,,,,1.3428235294117647,85.0,False,285.35,running
,7.36,,,,1.0020788912579959,56.0,False,187.99,running
,8.11,,,,1.0836605173460907,47.0,True,194.05108884116444,cycling
,0.0,,,,0.3656441111236267,55.0,False,90.29581324197963,cycling
,9.97,,,,1.4961180910797511,84.0,True,266.4287096594821,cycling
,6.17,,,,0.9127027027027027,74.0,False,168.85,running
,8.7,,,,1.266025641025641,78.0,True,209.35,running
,8.94,,,,1.3428169014084508,71.0,False,238.35,running
,6.6,,,,0.9450338394000367,77.0,True,206.66,running
,8.94,,,,1.342818181818182,88.0,False,295.42,running
,6.16,,,,0.9117729732545695,68.0,False,313.10283901561917,cycling
,4.33,,,,0.7745487006546321,71.0,True,156.18,running
,4.71,,,,0.8031323194205569,110.0,False,220.86138784065312,cycling
,6.64,,,,0.9476302350549121,76.0,False,323.3693414101382,cycling
,0.0,,,,0.13003222855780608,100.0,False,58.38447062245493,cycling
,8.49,,,,1.2032943111906302,99.0,False,297.815342019681,cycling
,3.41,,,,0.6914502321897609,66.0,False,51.112001163467134,cycling
,0.0,,,,0.5314603960396039,80.0,False,214.71,running
,0.0,,,,0.3544583449252539,113.0,False,179.84153046472608,cycling
,10.0,,,,2.2206457925636007,73.0,False,181.56,running
,10.0,,,,1.5835449927431058,52.0,True,174.57,running
,7.26,,,,0.9948333333333333,96.0,False,238.76,running
,10.0,,,,1.6016989446040597,83.0,False,332.35253100534237,cycling
,0.0,,,,0.17751491932836494,80.0,True,54.10654741128564,cycling
,6.6,,,,0.9450704225352113,45.0,True,120.78,running
,0.0,,,,0.1194631077726635,95.0,False,28.37248809600758,cycling
,8.58,,,,1.2282696177062375,70.0,True,244.18,running
,10.0,,,,1.5270581722486065,92.0,False,709.4712268267025,cycling
,7.23,,,,0.9925626767056299,88.0,True,393.05481997542944,cycling
,9.89,,,,1.4846695010687794,93.0,False,345.1856589984912,cycling
,8.61,,,,1.237818181818182,99.0,False,306.36,running
,0.0,,,,0.30535352869095356,87.0,True,56.31940483175947,cycling
,0.0,,,,0.47300762863171564,61.0,False,145.71,running
,0.0,,,,0.4023188769966907,79.0,False,106.47369079717421,cycling
,5.68,,,,0.8757354252094848,79.0,True,196.48,running
,6.17,,,,0.9127169811320754,106.0,False,241.87,running
,10.0,,,,1.5926751284456797,57.0,True,408.52117044631683,cycling
,8.37,,,,1.1632904843588627,58.0,True,143.03819795676577,cycling
,10.0,,,,1.5834905660377356,60.0,True,201.42,running
,10.0,,,,2.112084009674689,89.0,True,533.8503542853744,cycling
,9.26,,,,1.3959859154929577,50.0,True,198.23,running
,6.23,,,,0.9174603174603174,84.0,True,346.8,running
,10.0,,,,3.2346540312678953,63.0,True,432.0203924161401,cycling
,6.21,,,,0.9155418072740907,56.0,True,195.34,running
,10.0,,,,1.717032258064516,62.0,False,266.14,running
,7.43,,,,1.007376673030376,88.0,True,187.93619212054693,cycling
,6.16,,,,0.91200305536586,115.0,False,262.20087841768475,cycling
,10.0,,,,2.2291497975708503,78.0,True,165.18,running
,3.03,,,,0.6528083989501312,50.0,True,124.36,running
,8.58,,,,1.228268045774648,64.0,True,223.25,running
,10.0,,,,2.9973106712564546,83.0,False,278.63,running
,8.31,,,,1.1458158317859626,58.0,True,299.05793209613626,cycling
,7.88,,,,1.0412732257081938,98.0,False,341.85,running
,10.0,,,,1.9474143955276033,81.0,True,334.41,running
,10.0,,,,3.097896186517529,91.0,False,704.7713824327378,cycling
,8.55,,,,1.219601677148847,63.0,True,162.89,running
,8.43,,,,1.1843414278653794,113.0,False,334.5764533719697,cycling
,2.97,,,,0.6472774224768072,89.0,True,163.6058413052378,cycling
,0.0,,,,0.4730067743616468,114.0,False,272.31,running
,2.82,,,,0.6321692508332125,103.0,False,218.13,running
,10.0,,,,1.9121359888159184,55.0,True,400.6880964563757,cycling
,0.0,,,,0.06587542932134634,78.0,False,25.948331609678323,cycling
,10.0,,,,1.5201882352941178,85.0,False,323.04,running
,10.0,,,,3.2575317604355716,58.0,True,179.49,running
,10.0,,,,1.970666728903151,69.0,False,455.51961438596334,cycling
,10.0,,,,2.4785723841121214,66.0,True,155.40648848383,cycling
,4.33,,,,0.7745850100603622,56.0,True,123.19,running
,10.0,,,,3.3382827185435158,76.0,False,634.2737165232679,cycling
,4.81,,,,0.810849013655908,106.0,False,214.87498861881562,cycling
,8.94,,,,1.3428041237113402,97.0,False,325.63,running
,8.06,,,,1.068454346733214,59.0,True,133.64226968939042,cycling
,3.26,,,,0.6759634401264571,65.0,True,93.14776204942581,cycling
,5.28,,,,0.8463459630770289,62.0,True,149.02459717860324,cycling
,0.0,,,,0.4852510257978897,108.0,False,175.5638211336765,cycling
,10.0,,,,1.9065426322618375,75.0,False,479.0188363557867,cycling
,8.28,,,,1.1358274647887325,80.0,True,258.06,running
,10.0,,,,5.9259217590234154,47.0,True,264.5924065403955,cycling
,10.0,,,,3.53374613003096,85.0,True,285.35,running
,10.0,,,,1.6401152835449642,58.0,False,237.8167161140198,cycling
,5.68,,,,0.8757545271629779,77.0,True,191.51,running
,0.0,,,,0.11703906714886735,117.0,False,69.15253282490828,cycling
,7.52,,,,1.0142735019792026,62.0,True,133.3161091001464,cycling
,8.78,,,,1.290315789473684,114.0,False,367.74,running
,8.87,,,,1.318244194480419,73.0,False,240.57956549267647,cycling
,0.0,,,,0.41117624959717747,59.0,False,81.26898573288211,cycling
,6.8,,,,0.9602685050798258,52.0,True,105.86,running
,10.0,,,,2.5933856011762235,86.0,False,249.79490110529386,cycling
,10.0,,,,1.5869034404255893,56.0,False,297.70308542384055,cycling
,8.93,,,,1.3382313109425785,52.0,True,197.63,running
,7.83,,,,1.0376066166968207,73.0,True,160.58,running
,0.0,,,,0.1436201046893714,88.0,False,56.74717576486443,cycling
,7.88,,,,1.0412719013627514,115.0,False,401.15,running
,8.43,,,,1.182024349486751,59.0,True,198.06,running
,0.0,,,,0.36864325353100214,104.0,False,172.14165366883677,cycling
,10.0,,,,1.7926579163248562,46.0,True,174.82,running
,6.8,,,,0.9602725366876311,45.0,True,91.61,running
,0.0,,,,0.3501858881785781,70.0,True,51.96758580570099,cycling
,10.0,,,,3.671875,64.0,True,223.25,running
,4.92,,,,0.819170938811679,102.0,False,208.88858939697815,cycling
,10.0,,,,3.6861607142857142,100.0,False,412.85,running
,4.36,,,,0.7768843043019575,95.0,False,331.38,running
,10.0,,,,2.196699916807698,77.0,True,358.5892944196886,cycling
,3.09,,,,0.6593815867247729,47.0,True,88.01425419602268,cycling
,8.55,,,,1.2196083114401717,79.0,True,204.26,running
,8.83,,,,1.3062140895216678,54.0,True,200.32099276904296,cycling
,2.37,,,,0.5865696727076786,59.0,False,86.51902672438258,cycling
,10.0,,,,1.6459002911723601,116.0,False,639.5968531495791,cycling
,10.0,,,,1.8700471698113206,80.0,True,317.16,running
,10.0,,,,3.3040155772895314,60.0,True,420.2707814312284,cycling
,3.96,,,,0.7456786171574905,66.0,True,139.77,running
,7.26,,,,0.9948521739130434,115.0,False,286.02,running
,0.0,,,,0.5412895835688951,73.0,True,150.5488718780168,cycling
,6.74,,,,0.9554567901234567,81.0,False,193.48,running
,0.0,,,,0.2727604824060484,59.0,False,81.26898573288211,cycling
,0.0,,,,0.17003460179302177,104.0,False,59.240055264688785,cycling
,2.51,,,,0.6008993023041925,58.0,True,132.78672782318046,cycling
,10.0,,,,1.8297862839004653,87.0,True,337.48578220260185,cycling
,10.0,,,,2.5826227911266226,55.0,True,301.13381744536423,cycling
